1	0
2	60.00
3	40.00
4	26.66
5	30.00
6	28.00
7	23.33
8	22.85
9	22.50
10	22.22
11	24.00
12	25.45
13	25.00
14	24.61
15	24.28
16	22.66
17	22.50
18	22.35
19	21.11
20	22.10
21	23.00
22	21.90
23	21.81
24	21.73
25	21.66
26	22.40
27	22.30
28	22.22
29	22.14
30	22.06
31	22.00
32	21.93
33	21.87
34	21.81
35	21.17
36	21.14
37	21.11
38	21.08
39	21.05
40	20.51
41	20.00
42	20.00
43	20.47
44	20.93
45	20.45
46	20.00
47	19.56
48	19.14
49	19.16
50	19.18
51	20.40
52	20.00
53	20.38
54	20.75
55	21.11
56	21.81
57	22.14
58	21.75
59	21.37
60	21.69
