1	50.00
2	30.00
3	35.29
4	32.00
5	38.70
6	42.50
7	37.50
8	40.00
9	37.50
10	37.14
11	37.66
12	36.47
13	37.23
14	37.00
15	37.38
16	39.13
17	39.02
18	39.23
19	39.13
20	39.31
21	39.61
22	38.12
23	39.52
24	38.85
25	38.58
26	39.47
27	38.69
28	38.04
29	38.02
30	36.81
31	36.40
32	36.17
33	36.77
34	36.00
35	35.15
36	34.33
37	33.57
38	33.21
39	32.75
40	32.20
41	31.35
42	30.64
43	29.96
44	30.15
45	29.72
46	29.41
47	29.02
48	29.29
49	29.00
50	29.18
51	29.44
52	29.35
53	29.26
54	29.00
55	28.43
56	28.19
57	28.13
58	27.90
59	27.85
60	28.08
