1	50.00
2	30.00
3	35.29
4	32.00
5	29.03
6	25.00
7	23.91
8	25.45
9	27.86
10	25.71
11	22.78
12	23.52
13	24.73
14	23.00
15	22.42
16	23.47
17	21.77
18	23.07
19	23.18
20	22.75
21	22.07
22	21.87
23	21.68
24	21.71
25	20.87
26	20.52
27	20.70
28	20.48
29	21.32
30	20.45
31	20.70
32	20.85
33	20.98
34	20.40
35	20.31
36	20.00
37	20.22
38	20.71
39	21.32
40	21.01
41	20.65
42	20.64
43	21.00
44	20.92
45	20.35
46	20.00
47	19.65
48	19.15
49	18.78
50	18.37
51	18.08
52	17.66
53	17.30
54	17.50
55	17.40
56	17.10
57	16.78
58	16.51
59	16.21
60	16.17
