1	66.66
2	42.85
3	58.33
4	40.00
5	36.00
6	32.25
7	27.77
8	22.72
9	20.40
10	27.27
11	23.80
12	25.37
13	24.65
14	27.50
15	27.05
16	26.08
17	27.83
18	26.21
19	24.77
20	23.47
21	23.33
22	21.87
23	21.80
24	22.30
25	22.75
26	22.22
27	22.78
28	22.08
29	23.21
30	23.42
31	23.75
32	25.26
33	25.38
34	25.12
35	24.39
36	24.76
37	24.53
38	24.10
39	23.47
40	23.40
41	23.33
42	23.88
43	23.32
44	23.07
45	23.01
46	22.59
47	22.58
48	22.53
49	22.83
50	23.05
51	23.58
52	23.77
53	23.96
54	23.43
55	23.07
56	23.63
57	23.44
58	23.39
59	23.49
60	23.66
