1	0
2	80.00
3	50.00
4	40.00
5	35.00
6	32.00
7	30.00
8	28.57
9	25.00
10	24.44
11	24.00
12	23.63
13	23.33
14	26.15
15	25.71
16	28.00
17	27.50
18	28.23
19	27.77
20	27.36
21	28.00
22	27.61
23	27.27
24	27.82
25	27.50
26	28.00
27	27.69
28	27.40
29	26.42
30	26.20
31	27.33
32	27.74
33	27.50
34	27.27
35	27.05
36	26.28
37	25.55
38	25.40
39	25.26
40	25.12
41	24.50
42	23.90
43	23.80
44	25.11
45	25.00
46	24.44
47	24.34
48	24.25
49	24.58
50	25.30
51	25.60
52	25.49
53	25.76
54	25.28
55	25.55
56	25.09
57	24.64
58	24.21
59	24.48
60	24.74
