1	300.00
2	75.00
3	61.53
4	40.00
5	36.00
6	29.03
7	26.31
8	22.22
9	20.00
10	20.00
11	18.33
12	17.64
13	16.90
14	17.72
15	21.17
16	24.17
17	24.74
18	27.45
19	29.62
20	30.43
21	30.83
22	29.13
23	27.61
24	27.33
25	27.58
26	27.15
27	26.75
28	25.60
29	24.85
30	25.71
31	25.41
32	26.34
33	25.25
34	24.50
35	25.36
36	26.54
37	27.06
38	27.11
39	27.51
40	28.08
41	27.68
42	27.93
43	27.27
44	26.64
45	26.79
46	26.19
47	26.08
48	25.35
49	25.69
50	25.08
51	24.91
52	24.50
53	24.28
54	24.06
55	23.69
56	24.09
57	24.03
58	24.85
59	24.85
60	25.07
