1	300.00
2	75.00
3	53.84
4	42.10
5	36.00
6	27.27
7	24.32
8	20.93
9	27.08
10	23.63
11	21.31
12	20.89
13	19.44
14	18.75
15	21.17
16	20.87
17	23.15
18	22.11
19	25.23
20	26.08
21	25.61
22	25.39
23	26.86
24	26.42
25	26.20
26	25.82
27	25.31
28	24.53
29	23.66
30	23.42
31	23.20
32	23.24
33	22.27
34	21.71
35	21.46
36	21.32
37	21.86
38	22.07
39	22.27
40	22.55
41	23.33
42	22.67
43	22.13
44	21.62
45	21.88
46	21.32
47	21.29
48	21.63
49	21.10
50	20.67
51	20.59
52	20.91
53	20.76
54	20.31
55	20.00
56	20.30
57	19.88
58	20.52
59	20.91
60	21.12
