1	50.00
2	40.00
3	50.00
4	44.00
5	37.50
6	32.50
7	29.16
8	32.72
9	28.12
10	27.14
11	32.89
12	34.11
13	34.04
14	33.00
15	31.77
16	30.43
17	29.75
18	28.46
19	28.46
20	28.96
21	27.45
22	26.25
23	27.10
24	26.85
25	26.92
26	26.31
27	26.26
28	25.85
29	25.35
30	25.00
31	24.22
32	23.40
33	23.04
34	24.00
35	24.03
36	23.39
37	22.62
38	22.85
39	22.29
40	21.69
41	21.26
42	20.64
43	20.06
44	20.00
45	19.87
46	20.00
47	20.17
48	20.00
49	19.55
50	19.45
51	19.20
52	18.96
53	18.82
54	18.50
55	18.87
56	19.03
57	19.14
58	19.06
59	19.13
60	19.55
