1	200.00
2	80.00
3	52.94
4	44.00
5	37.50
6	35.00
7	31.91
8	27.27
9	23.80
10	24.28
11	22.78
12	24.70
13	23.15
14	26.00
15	25.92
16	27.82
17	27.41
18	27.69
19	28.98
20	29.65
21	28.75
22	27.50
23	26.34
24	26.28
25	25.13
26	26.31
27	25.12
28	24.39
29	23.47
30	23.18
31	23.45
32	23.40
33	22.63
34	22.00
35	22.26
36	22.64
37	22.79
38	23.21
39	23.77
40	24.06
41	24.34
42	24.51
43	23.89
44	23.38
45	23.19
46	22.94
47	22.98
48	22.53
49	22.09
50	21.62
51	21.63
52	21.29
53	21.01
54	20.75
55	20.68
56	20.72
57	20.56
58	20.69
59	20.54
60	20.44
