1	33.33
2	42.85
3	45.45
4	30.00
5	32.00
6	36.66
7	39.47
8	36.36
9	36.00
10	36.36
11	36.06
12	38.23
13	39.72
14	37.50
15	36.47
16	35.16
17	36.08
18	34.95
19	34.25
20	33.04
21	33.33
22	32.28
23	31.81
24	32.84
25	31.72
26	32.45
27	31.01
28	32.09
29	31.36
30	30.28
31	29.28
32	29.41
33	29.01
34	28.64
35	29.26
36	28.30
37	28.11
38	27.92
39	27.51
40	27.23
41	26.97
42	26.42
43	25.79
44	25.68
45	25.28
46	24.81
47	24.63
48	24.38
49	24.22
50	24.40
51	23.84
52	23.52
53	24.03
54	23.51
55	24.00
56	24.09
57	24.62
58	24.19
59	24.64
60	25.07
