1	33.33
2	42.85
3	45.45
4	30.00
5	32.00
6	32.25
7	32.43
8	28.57
9	27.08
10	27.27
11	26.22
12	30.30
13	31.50
14	30.00
15	28.23
16	27.47
17	28.12
18	28.15
19	27.77
20	27.82
21	27.04
22	26.35
23	26.31
24	25.71
25	25.51
26	25.00
27	25.64
28	25.15
29	25.29
30	25.71
31	25.82
32	26.06
33	25.25
34	26.13
35	26.82
36	26.29
37	25.80
38	25.56
39	25.32
40	24.68
41	24.16
42	23.79
43	23.80
44	24.03
45	23.39
46	22.96
47	22.38
48	22.85
49	22.49
50	22.71
51	23.33
52	22.97
53	22.61
54	22.18
55	21.84
56	22.42
57	22.55
58	22.15
59	22.06
60	22.25
