1	60.00
2	60.00
3	52.50
4	43.63
5	37.14
6	32.94
7	28.00
8	24.34
9	21.53
10	20.68
11	20.00
12	20.00
13	18.94
14	19.02
15	19.09
16	19.14
17	20.40
18	21.50
19	22.50
20	23.38
21	23.22
22	22.15
23	21.17
24	21.12
25	20.54
26	20.25
27	19.75
28	19.51
29	18.83
30	18.42
31	17.82
32	17.26
33	16.73
34	16.23
35	15.76
36	15.32
37	15.09
38	15.75
39	16.37
40	16.97
41	17.37
42	17.28
43	16.87
44	16.48
45	16.56
46	16.20
47	16.28
48	15.94
49	15.61
50	15.30
51	15.00
52	14.70
53	14.43
54	14.16
55	13.90
56	13.65
57	13.41
58	13.17
59	13.06
60	13.40
