1	60.00
2	64.00
3	47.50
4	41.81
5	35.71
6	30.58
7	28.00
8	24.34
9	23.07
10	20.68
11	18.75
12	17.71
13	17.36
14	18.53
15	20.45
16	21.70
17	22.80
18	24.15
19	26.07
20	27.11
21	26.77
22	25.84
23	25.58
24	26.19
25	26.21
26	26.49
27	25.75
28	24.81
29	23.95
30	23.37
31	22.60
32	22.52
33	22.04
34	21.38
35	20.76
36	20.18
37	19.63
38	19.11
39	18.96
40	18.99
41	19.01
42	18.88
43	18.43
44	18.01
45	18.05
46	17.66
47	17.85
48	17.48
49	17.12
50	16.77
51	16.44
52	16.12
53	16.20
54	16.02
55	15.73
56	15.44
57	15.17
58	15.14
59	15.22
60	15.30
