1	0.00
2	0.00
3	0.00
4	0.00
5	0.00
6	2.50
7	4.25
8	3.63
9	4.68
10	8.57
11	9.09
12	9.41
13	10.75
14	11.00
15	10.00
16	11.30
17	11.38
18	10.76
19	11.11
20	10.34
21	9.86
22	9.37
23	8.92
24	8.57
25	8.24
26	7.89
27	7.53
28	7.31
29	7.04
30	6.81
31	6.55
32	6.38
33	6.19
34	6.00
35	5.79
36	5.66
37	5.49
38	5.35
39	5.20
40	5.08
41	4.95
42	4.83
43	4.71
44	4.61
45	4.51
46	4.41
47	4.31
48	4.22
49	4.13
50	4.05
51	3.96
52	3.89
53	3.82
54	3.75
55	3.69
56	3.61
57	3.78
58	3.72
59	3.88
60	3.82
