2	16	72	22.22
3	12	72	16.66
4	34	72	47.22
5	3	72	4.16
6	7	73	9.58
7	61	60	101.66
8	61	60	101.66
9	61	60	101.66
10	61	60	101.66
11	61	60	101.66
12	61	60	101.66
13	61	60	101.66
14	61	60	101.66
15	61	60	101.66
16	61	60	101.66
17	61	60	101.66
18	60	60	100.00
19	61	60	101.66
20	61	60	101.66
21	60	60	100.00
