1	66.66
2	50.00
3	66.66
4	50.00
5	40.00
6	40.00
7	40.54
8	40.47
9	42.85
10	43.63
11	45.00
12	45.45
13	41.89
14	41.77
15	38.82
16	37.77
17	36.08
18	36.27
19	34.54
20	33.04
21	32.23
22	31.49
23	30.82
24	30.43
25	29.65
26	28.28
27	29.29
28	27.87
29	28.40
30	28.00
31	27.77
32	28.87
33	28.35
34	29.08
35	27.80
36	28.09
37	28.24
38	28.12
39	27.51
40	27.65
41	27.38
42	27.53
43	27.55
44	26.92
45	27.16
46	26.93
47	28.00
48	28.36
49	28.37
50	28.47
51	28.66
52	28.33
53	28.84
54	28.12
55	27.69
56	27.57
57	27.00
58	26.82
59	27.01
60	27.04
