1	60.00
2	66.66
3	52.00
4	42.85
5	37.77
6	34.54
7	30.76
8	26.66
9	23.52
10	23.15
11	22.85
12	24.34
13	23.20
14	24.44
15	26.20
16	27.09
17	27.87
18	29.71
19	31.89
20	32.30
21	31.70
22	30.23
23	28.88
24	28.51
25	28.57
26	29.01
27	28.30
28	27.27
29	26.66
30	26.10
31	26.22
32	25.71
33	25.84
34	25.67
35	25.50
36	25.91
37	26.30
38	26.66
39	27.01
40	27.84
41	28.39
42	28.19
43	27.52
44	27.12
45	26.96
46	26.81
47	26.88
48	26.31
49	25.77
50	25.25
51	25.14
52	24.85
53	24.95
54	24.67
55	24.40
56	24.68
57	24.95
58	25.21
59	25.47
60	26.21
