1	50.00
2	40.00
3	41.17
4	44.00
5	37.50
6	37.50
7	41.30
8	41.81
9	39.06
10	38.57
11	39.74
12	38.82
13	39.13
14	39.00
15	40.56
16	39.13
17	39.83
18	40.00
19	38.97
20	37.24
21	36.84
22	35.00
23	35.32
24	35.42
25	36.26
26	34.73
27	35.20
28	33.65
29	33.01
30	31.81
31	32.01
32	31.48
33	31.68
34	31.20
35	30.62
36	30.56
37	30.51
38	30.35
39	30.76
40	30.16
41	29.70
42	29.35
43	29.02
44	28.30
45	27.71
46	27.64
47	27.87
48	28.45
49	28.65
50	28.91
51	29.36
52	29.09
53	29.92
54	29.50
55	29.16
56	29.39
57	29.92
58	29.30
59	29.51
60	29.21
